Text,Class
@breatunderwater а про что тогда... давай кидай,0
"""Есть еще один аргумент"". Переврашему историю немецкому послу должно быть стыдно

 https://t.co/MGJUKduq4X",2
"Надеюсь, что там будет ловить 3г, а то все мои планы с поздравлениями пойдут прахом:((",2
вимины заигрывают в прямом эфире,0
@MohungaT0K9L6D4 Это пиздец а не женщина ))))))))) судя по фото🤘,2
"Дома так тихо и хорошо♥ И я, походу, умудрилась сохранить вес неизменным, хотя ограничений почти не было. Магия о_О",2
@moybograven Ура ура! Классно выглядишь :з,1
"СУКА,СУКА,СУКА,как же обидно,бляяяя :(((((((((((((((((((((
как всегда все самое ахуенное я проебываю,дура.",2
"@Vityzeva Нет, ну это комплимент Зеленскому. )))",0
@lskzkv Телеграм есть?,0
я не умею считать,0
@nestalhokage БУКВАЛЬНО ДА,0
Я никуда не ездил. Как-же оху💥💥но оказаться дома.,1
"- встретим конец света вместе 
- ты настоящий романтик

слова которые хочет услышать каждая женщина",1
"RT @SANITYMASHA: мне всегда нравился ее стиль
ее голос
она потрясающая.
Гага,любимая:) http://t.co/1DLg6hzRuh",1
@dddf_boo Из него появится Чимин эры Ран 🗿 инфа сотка https://t.co/FISmPuqNTm,0
"@leervii нууу..если бы я знала, я бы подсказала..но я впервые их вижу 😅",0
"Я: *делаю ответ*
Мама врываясь в мою комнату: ТАМ ФИЛЬМ ПРО С М У Р Ф И К О В
Я: https://t.co/MK4ogJMVi5",0
Стоп че мне приснилось как родители из моего брата сделали какао и оно было ОЧЕНЬ вкусным?? 😳😳😳,0
@daniya_sadukova типа того:3 что случилось с твоей камерой?(( сочувствую.,2
"Манга Хикару и го
Уже смотрел аниме и подъёма просто хотел узнать отличия и события последней арки, которую просто не экранировали",0
"Перспектива того, что Новый год наступит через 6 дней меня пугает до паники(( не хочу не хочу не хочу! Увезите мандарины,верните ёлки в лес!",2
"@gisho0 КАК, у меня 5 месяцев как один день пролетели...",0
"Как же я спать хочу&gt;&lt; что твориться! Какая неведомая сила пытается сбить мой ритм жизни, днем хочу спать, ночью не могу заснуть(",2
@Hatredshout бля......,2
"@taviscaron а я его выключил, он батарейку сильно кушает( жду фикса, очень интересный софт",2
По делу Тесака арестованы еще двое неонацистов https://t.co/tAAXfWAScA,2
@libyulch БЛЯЯЯЯ,2
Смотреть после ужастика мультик - вполне нормально),1
@yan_zlobin Зрелость ☝️,0
@piskytaska Конечно👉🏻👈🏻,0
я на грани заказать альбом твайс ради предзаказанных карточек,1
"Юху! Четвертый час, я наконец-то дома и как стеклышко! Горжусь собой. И сигареты были только две. Еще не все потеряно ;)",1
"Когда мне говорят радоваться жизни, каждой мелочи, солнцу там, вкусной еде и тэдэ...хочется встать, уйти и добавить в пожизненный бан.",2
"Ой, 4 часа ночи 😳",0
@jmssprincess оу ну как ты догадалась?😏,0
@PupuIre лучше милого,0
"@summerpunklord Моя бывшая мастер по ноготочкам: Алинчик
Я: это вы Алинчик, а я АЛИНА!",2
"Как же я много чего не сделала в этом году, и даже не подготовилась к наступающему(( а ведь я так хотела сделать все по другому",2
"RT @NastasyaO_O: @batuewa_ksy если не считать родственников, то у меня есть только один близкий человек - и это ты.",2
@eellsoo_13 Я уже несколько лет,0
"...не представляю эти 11дней без него.Мокрые глаза,постель и все остальное.Лицо кислое как Энэрги.И кстати мы слишком много бухаем ты прав)",1
"Он не играл;(а я ведь так хотела поиграть и из-за него в том чесле.все не так было...он мне всегда помогал,учил,хвалил...",2
@meduzaproject Больше похоже на экономию бюджета и времени,0
@chuuyara_tyan ОКЕЙ,0
@Linaaaaaaa_0696 Так как я тоже не могу,0
"на улице просто красота!так шикарно!как никогда!как же я люблю зиму!стояла на улице 40 минут и любовалась этой красотой,пока не окоченела!!)",1
afraid это вообще отвал всего🥵,2
этот твит не является призывом к действиям но если вам хочется судить не стану,0
@stepanbogdancom Меня тоже очень интересует этот вопрос...,0
"легкость, любовь, теплота, ирония🖤 как бокал любимого вина после долгого перерыва",1
"@momma18914185 где деньги, Лебовски",0
"RT @darjaivanova3: @Alinka_do сегодня по ходу просыпают все, я сама проспала, только я не успеваю:(",2
"Прогноз и ставка на матч «Ислочь» — «Динамо» Брест 25 июля 2020 
https://t.co/9DFgiZyyoP https://t.co/EXIjiDz9YG",0
"@dimsmirnov175 Какой-то кооператив пиндоский сделал мокшанский роскосмос, уже навсегда...",2
@cho_sjj я постараюсь объяснить как смогу,0
"Кто-то во время не прошел медкомиссию
и теперь стоит в поликлинике,чтобы договориться с терапевтом:(",2
@staheev Это проклятые тамплиеры!,2
"Все же, какое гавно это наше самое, самое образование! :(",2
"@SasEsports нее, хуйня",2
"Мы лохи. Так ждали 14:15, но из-за нашего выступления, мы все просрали) крутяк",1
Почему я начала видеть в ней Ариану Гранде https://t.co/2zfyjuT3N7,0
ой ребят в удивительное время живем,0
на этом я с вами прощаюсьhttps://t.co/XBUoeYs6W3,0
В Канаде забеременела 29-летняя девственница https://t.co/IFtj4QTpvc,0
@outnameless Голенькие суфлешки Б.Ю.Александров ЛУДШИЕ!!,1
"я впервые за каникулы села за проект, ух я могу себя похвалить",1
"Я не забыла про твиттер, просто иногда столько наваливается, что отвечаешь только пару близким людям, простите за это и в принципе за все 😶",0
Поляковы уйдут в 3 четверти. Я счастлив как на день рождении )))),1
Это @marydurer после последних синглов БХ https://t.co/VPGLG4O1wl,0
"@luutoshi плюс два года еще и угадала, 22 😌",1
"@cherepasha__ за его то действия. фу. Дашуль, ты - молодец !) всё правильно делаешь !!!!!!!",1
"@NeaDClovesyou Да, одно целое",0
@DokUSSR ... К соседу в гости за солью сходить и краснея признаться - Ой ! Не добегу ! ...,0
@yandexsupport Почта с которой зарегистрирован на курсе - alexey.veledinsky@yandex.ru,0
походу  со мной начнут общаться только когда я начну писать без ошибок на их языке ;( И хер знает хорошо это или плохо,2
"@ramp_toad @slayersky Скоро начнёт уникальные добавки жрать, потом пресс накачает, закончится всё на одиниксбет.",2
Dechire на разных языках мира... теперь я слышал все o_O,2
@aksioman Я опять не люблю тебя матерно!,2
@vibe_crc Всё гениальное просто,1
"Коротко о том, что может быть если буду чьим-то сожителем.
Желудок на это спасибо не скажет. https://t.co/YNP9frhjoc",2
@twikilljoy весь фд после вчерашнего вечера и ночи выглядит как-то вот так: https://t.co/d0pEp0pHfc,0
"ЧЕРЕЗ 10 МИНУТ ВЫСТУПЛЕНИЕ БТС! ВСЕ ГОТОВЫ??

#2020MAMA",0
"в самом деле так же тут круто
https://t.co/Hdg5OLztsw",1
как хорошо что вы не наберете,0
@whisky_is_love Оооооочень суровые взрослые 😂,1
@Butasyanastya фото👍👍👍,1
"@MakarovTV да,с американцем:) вроде он не плох,но мне пока скучновато там. Решила посмотреть декабрь",1
@jffkis Три. Не меньше трёх. В любую кружку,0
Лися на выгуле https://t.co/7RGH3D5zWB,0
"@porn_gooki_ Спасибо, я теперь тоже хочу в час ночи пюрешку с ягодным вкусом",1
"Жуйк, ну харооош! Ну не зажимаай) расстанься со старой механической клавой IBM Model M годов так 90-95 =] готов отвалить",1
Вестибулярный анализатор. Руководство к применению [Алихан Джиоев] https://t.co/RNliCKrzFd #infobiza,0
"цвет в жизни зеленее чем должен, но если фотографировать он такой же как и сказано АХРЕНИТЕЛЬНО СЛУШАЙТЕ давайте наоборот, а?",0
@wrldsuglynimtoo @youreyebag С Джерардом Уэем и его классной задницей!,1
"ещё один хороший вечер который я сама себе организовала 

- вино
- сериал
- беседы в интернете",1
@Semionych @timogen888 @Komodsky @MazurikDm @Olegpro13 @Graf_CbIP С хуявиной... https://t.co/CBAbUWstb1,0
"Посмотрели новые мутанты
Мне понравилось,очень даже
А Даня сказал,что просто нормик",1
Какая-то активная среда была https://t.co/A218HLXe3z,0
@GolyDovolen Помер что-ли 🤔,2
@EvilWorldwide Чем-то занимаешься или просто не получается заходить?,0
Непаркованная лошадь,0
"А я то думаю,что это Алсу говорила про пятницу 13.
Ах да,завтра же этот замечательный день)",1
@inzhuvatkina @XLeBa Мне пофиг обычно на всех. Но блин это обидное обвинение от близкого человека,2
"@awustmn Моя мама вообще сказала, что если она узнает, что я таким вообще интересуюсь, она на мне живого места не оставит 🤷🏻‍♀️",2
"Сегодня на носу вскочил прыщ. Ладно, пусть это будет доказательством твоих чувств) ",1
"RT @qacywyhoqum: Хм, твиттер в телефоне не работает почему то... только через браузер, а приложение не грузится :(",2
"Еще больше часа тарчать на заводе, блин когда же спать(",2
"RT @somibemic: В очередной раз станции ""Марьина роща"" и ""Достоевская"" откроют 19 июня. Это уже четвёртое открытие этих станций. :)",1
"Хочу еще раз этот день. Он был единственный,в котором мы не ругались:( http://t.co/c7wvfS4QSp",2
не знаю как я к этому дошла честно,0
Елена Зеленская рассказала о самочувствии президента https://t.co/e0ujAjbZdX,0
я даже не знаю кто больше всех был ошарашен Лань Ванцзи Лань Сичень Цзинь Гуанъяо Цзинь Линь или все те монахи которые стояли вокруг,0
Красноярский «Че Почем Бар» зашел в Нижний Новгород https://t.co/HNfhQcRBOn #dkvartal #новости #krsk,0
"@Serg_Chu с днем рождения,выручатель) удач и успехов тебе!",1
@dinarasprofile Там персонаж умирает. Какая милота вообще?!,2
"@7_fing А хз, включили уже)",1
"@glinomes_19 @Chik88367204 @victor70z @gruppa_voina @GraniTweet Я не фем, и говорю что если хочешь сосать - соси",2
@SLOWMELLOW1 ಠ_ಠа.. Ну да..,0
"Прикалывает сообщение: Кому""Зайка""
Пошёл нахуй пидр. Как увидела,это ппц был:DDD",1
"Как же я хочу обратно,скучая по веселым урокам,по веселым переменам, по Последниму звонку,по выпускному,блин вот бы вернуть хотябы на месяц(",2
"бля, хочу в вегас теперь, ну вот очень вовремя",0
"Статистика Covid-19 в Грузии: два человека заболели, четыре выздоровели https://t.co/9BMmh7d1nP",0
@takayamattvou Шота он в плечах узок для меча,0
дуэт блин я в вфиге,2
@EveryDay6ot5 Гриффиндор?,0
@holywaaater Все узнали молодого Павла волю?),0
"Как из 20 тысяч делают 200 тысяч. Разоблачаем ложь пропагандистов

https://t.co/YrreMT6oGT",2
да....тебя...хочу...очень....,1
Как посмотреть кого ты чснул а кого нет ....👉🏻👈🏻😬,0
Хотели зиму ;)? Получайте ))) всем доброго утра!!! http://t.co/YdCKMGxXG3,1
Я по моему сломала палец на ноге! Как понять так это или нет??!! Боюсь (( как всегда паника!!!,2
в любом случае ничего нового все древнее как мир пережеванное сто раз и пиздец осточертевшее ✊✊ одним словом я,2
@O_Kras Везёт. Я со своей динамикой здесь гость),1
"плакаю!   писец! хотел найти, какие есть расширения для картинок )))",1
Оскар за лучшее начало фильма! Оскар им! https://t.co/xX0J1Fz56p,1
"ЛОЛ
приключения гули
как я искала офигенный паблик ""я рядом"" с уютными картинками
:((( http://t.co/pVYOxSzJrf",2
@Sintyaca666 🤣🤣🤣🤣 Вкуснотища. Ебал- дремал 😂😂😂 Кто эту хуйню выдумывает?),2
@_loserinlifee_ Я спать,0
регулярка и зе севен сенс реально ниже кик ит в опросе про топ пятнадцать клипов нст https://t.co/5sIKvl7cgn,0
Куда вчера уезжали из школы? Я вас выдел — В METRO на выступление) http://t.co/tMjcpvnde1,1
"Хочешь чтобы твит бомбил:
Лента:.....
просто что-то пишешь:
Лента:....
окай :(",2
"@nmehdiyev @Frau_Jay прав Назим. Мы раньше датскую так заказывали, чтобы не подделка была. :)",1
"@imerkouri  Алонзо член семьи и потому ему есть куда деть заботу это как бы фальшиво заменяет наличие кого-либо рядом.Жениться ему пора,вот)",1
"Работницы регистратуры в поликлинике и сотрудницы паспортного стола умеют есть лимон,не меняя выражения лица. #юмор хахаха)))",1
"@Frozen_Hatred На вид - грозный, но только на вид. Так он - добродушный тюфячок",0
мне пизда на экзамене по математике,2
Какого хуя ? https://t.co/Cqi221qnN7,2
"@Borbornad А протоколы эти пишут в штабе Тихановской,прямо как вы Борис ,все на месте не отходя от кассы.",0
"@Companera_59 @Animala55 Спасибо.. А то я стала задумываться, не мания ли у меня..",0
@feqocat хорошо..,0
а можно дождь уже наконец начнётся? мне нужна причина не ехать сегодня в универ,2
"я смотрю как падает снег на твои плеееечи 
как безупрееечен сегодняшний веееечер",1
@0xothik @Badou_N Хотя называть КСовскую систему накопления на любимый лодаут по моему жирно.,2
А у Нила удаленное средство слежения было покруче х),1
ты!,0
@good_doc Здесь нет цифры 77 😁,0
"""интересно, зашивала ли Лиз Тейлор носки Роберту Тейлору?""

до ""боль и слава"" добралась наконец-то",0
Стартуем в 15:00,0
Пять месторождений «Укргаздобычи» истощены более чем на 80% https://t.co/8jXxhHWPtU https://t.co/2iXUIBnS1k,2
"@kolydka @ChernobayMariy @uriksuhoff за этого я вообще не хочу слышать!одно слово,заяц!...из винни пуха!а еще один,так тот вообще фашист(",2
RT @VladimirBerdo: @ifuckingLovey0u а я уснул :(( доброе утро #упрт друг,2
"@topazfred89 На ""A"" похоже как то, может вот и посчитало это за ошибку",0
@XiaomiTyan Тебя вообще кто-то спрашивал? Иди нахуй,2
сказал «Если бы ты в пацанках снималась я бы смотрел этот сезон» ЛОООЛ,1
"Игорь пополнил счёт ))))ура 
И у меня пять уроков )))))",1
"@RT_russian ахаха да, ну надо что-то сказать))
как же хочется нового президента, путло мерзкая тварь",2
еще поспать или не стоит,0
"Навязываться.я устала навязываться! С меня хватит.достаточно, нет так нет.не надо и мне не надо.Я уже теряла, потеряю и ещё(",2
"Спасибо, но я умираю морально",2
Посчитала лайки на своей странице в Лайкомере. Результаты на картинке :) Запускайте тоже: http://t.co/uiYDPikNzP http://t.co/Xrred6mdKa,1
"Я все, почти все забыла, а сейчас передо мной те же картины, цвета и движения, только теперь я знаю что ждет моего любимого Финника(",2
"@pFiaIA87G7w9AzQ В комментах бал моральных уродов,они рады  подобному...",2
"@lesbogadalka ❤ или 📚, не хочу напрягать сильно!! 👉👈",0
Вот теперь так легко почему-то,1
"и снова сморим #Биатлон!!! эстафета сегодня))) вперед, девчонки!!!",1
"@AMERICANA_72 Россия, Московская область, г.Егорьевск, 6 микр-н, д.16, кв 88. Лежнева Мария Анатольевна :) индекс 140300",1
смерть дэнплэна это реально топ десять самых грустных аниме смертей,2
"@pruf47 С Днем Рождения, браток! Твоими словами - море удачи и дачу у моря))))",1
они победили второй сет...,0
"о, драббл снесли
с одной стороны, хорошо, с другой - жена так и не пришла, тленненько. где обещанные анонами концерты?(",2
ну что пойду чекну фоточки,0
@LizaHeilig Эти глаза ❤️Как вообще в них можно было говорить жестокости?😭,2
@ts_ole Дааааа караоке это моё главное веселье этого лета,1
"Он реально как бумер разговаривает...
Обито тебе нормально? https://t.co/xySlq9ckTA",0
"RT @just_kukla: ЮЛЯ,ИДИ СПАТЬ!
говорите мне почаще эти слова,желательно в районе 10 часов:D",1
"Врач из Югры рассказал, зачем в «красной» зоне пена для бритья https://t.co/tvWNGTVAqz",0
@Shanechka__ так быстро как-будто недавно только 17 исполнилось и вот уже!,1
"Врач-реаниматолог из Италии обратилась к россиянам: ""Это война"" - МК https://t.co/apUfSpO0dG",0
"@gewoaini аккуратненько, с любовью и заботой💜",1
"Хотела сегодня пойти в юбке 
но сегодня ливень весь день
вселенная не хочет походу",2
@GROQ__ZILLA У меня примерно так же☝️,0
"ох блин завтра ж ПЯТНИЦА 13
все жизнь кончена))
аахха",1
"надеюсь на улице сейчас не слишком скользко, как было вчера, а то я не хочу больше падать((",2
"Была у проректора.вроде уже не учусь,а чувствовала себя ученицей.А раньше у меня отсутствовало себяприуменьшение в таких случаях)",1
@Marishka1970 @qU1wtv08HoS7vhl Что с кофе не выдавали?,0
@Love_BermudA а в интернет магазине не продается?((,2
@AvengersGlass душевая кабина с музыкой моя мечта просто,1
"@McLBeatles хочу скоро инет сделать на телефон,дабы на некоторых уроках в тви сидеть:D",1
RT @tiny_spock: Зарядились настроеним перед походом в клуб. Слабонервным и Лине не смотреть х) остальные до конца Х)) http://t.co/8v3WESTb0…,1
удивительный 5b,1
"RT @Podslyshano: Сплю на трёх подушках и укрываюсь двумя одеялами. А всё потому, что кровать огромная, а спать на ней не с кем :((.",2
@kotonokkuro Восьмое чудо света - наступление лета в заполярке,1
@pankkotya я ужасная поэтому и извиняюсь бля я заслужила можешь не прощать я пойму!!!!!!!!!!!!!!!!!! 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺,2
"@milana_kot7 я не против. там скучно( 4 часа втюхиваешь людям бумажки, которые они все равно выкинут",2
Как правильно критиковать? https://t.co/xoJM3ySxVp,0
@NotSpeakWithMe вижу деда,0
"Есть два вопроса, которые любят задавать менеджерам и которые я искренне ненавижу:
1). Какова цель фирмы?
2). Теория мотивации Маслоу",1
"@_xana17_ Ну так и прекрасно😂😂
А как с кпопом у тебя дела обстоят? Ещё кпопер?",1
@iamgryffindors Что,0
"Завтра мне будут делать брови за банку ""Ягуара"". Не знаю, что ещё сказать по этому поводу хд https://t.co/qifAjgc870",1
@laachimolalla Нет их у меня,0
@AllTimeAndSpace Че произошло,0
@xyxdeath А ты там как,0
@kim_joong7 потому что гладиолус,0
@Nata4468 Согласен. Тюремная баланда подходит.,0
а квесты всë сложнее и непонятнее ну щас подумаю https://t.co/QBdkS13xtO,2
"@rraattiie с дистанционкой он вряд ли будет хорошим но тебе тоже, спасибо &lt;3",1
"я ж не прекращу это закидывать

#триггер https://t.co/0PVViwZWle",0
у меня на рингтоне стоит агуст ди,0
"Мои мысли во время просмотра Триггера: Хочу печеньку....и Матвеева...

#триггер",1
"В Москве #сейчас от +2.2°C до +7°C, при средней +5.2°C. #погода #Москва #город #зима #vk #температура https://t.co/cnHZK0r9J4",0
Кофе на голодный желудок просто заебись,0
"мне уже скоро 22 года, а я всё еще не понимаю КОМУ И ДЛЯ КАКИХ ЦЕЛЕЙ ТРЕБОВАЛОСЬ ОКНО ИЗ ВАННОЙ НА КУХНЮ",0
Надо было энергетик взять 👉👈🗿,0
"Снова перенесли киберпанк, слёзки. 
Я его купила еще месяца 3 назад, и все жду и жду:с",2
@lybdbye В прошлом году в меня его насильно вливали....разогретый...в...микроволновке...коньяк :)),0
"Зачем регестрироваться в твиттере под чужим именем писать хуйню, а ты в лицо подойди скажи, слабо что-ли?! Многие поймут о ком я)",1
@vuc_twt Давай останемся дома,0
"наша мафия самая могучая :) в понедельник на работе будет половина народу в лучшем случае, а торги на бирже ожидаются сов",1
@E_Kustov У него как раз служба закончилась.,0
Акааши Кейджи https://t.co/obBFj6UhEk,0
Заварушка в Денвере https://t.co/uQyTGkgHA6,0
"@ln645 @red_semi_sweet @BTS_twt Я очень далеко(( 
#MTVHottest  BTS @BTS_twt",2
"@ovrweb Самый подходящий для ИП банк - Делобанк. Недорогие тарифы, все делаю дистанционно, есть акции",1
@NCTsmtown_127 самый лучший,1
@egorovih1 Окончательно?,0
"Норм так погуляли с @VyshnyaVlad Барашкой и Женей, эмоции конечно,  вухххх:D
Спасибо вам за офигенный вечер:D",1
@tyrellchik ахаха @lirovich_ объединим наши усилия,0
RT @kejt_ku_5447226: ну и зачем я купила кучу маечек и юбочек? лето упорно не хочет заходить в мой двор...(((,2
@frgpx поддерживаю данную мысль.,0
"СБР предложил Польховского на пост главного тренера сборной России: Яндекс.Спорт
https://t.co/97g082iMKr...
https://t.co/OJVKxfqOBz",0
@army_f0rever7 это много или мало?,0
Лукашенко рассказал новые детали задержания 33 россиян - https://t.co/SPWfDzsrQt https://t.co/njw07NprRO,0
@zhuravleva Ездовая мощь в четырех белых лапах 💪💪💪💪,1
"здравствуйте Женя, за василия было немножко обидно :с https://t.co/GUDbUWYbus",2
@Cinichnyj Нормальное состояние,0
"@alivegod  просто мы уже закинули залог и едем плбм)

п.с. Вид спорта то не причем - просто весячка тотальная состоится)",1
ркально заебала ну глисты и глисты у него че бубнеть то,2
"Какие ""принципиальные"" журналисты пошли!:)зазеркалье-е-мое!Бухарбаева как адвокат гугуши!чудесны дела твои Господи!:))))",1
Бык уводивший красную тряпку. Просто тряпку.,0
"челлендж за три дня выспаться на следующие 1,5 месяца",0
"@Earnest_Hamish Ну, не знаю, я, вроде, видео пару работ по Родс/Атлас.
Будем честны, фд дохлый... Уже, кстати, давненько...",2
"@pizdanahooyblad Увы ты алиса потому что нахуй она нужна норм челикам
Пососи",2
я правильно понимаю давлет и денки расстались,0
@Marsiyanka228 нет вася,0
Спонсор настроения - этот гиф https://t.co/ps2SaaLTbh,0
"Кто что знает про подробности на Украине, они там про евроинтегрировались по X или по y ? Кто что знает, просто интересно !))",1
@Malva0608 @agressiveicon мне нравится что это единственное соо за весь день,1
"короче, кейс: вчера заказали тьму еды в конторе шашлык hits, один из шашлыков оказался из испорченного мяса — вонь стояла не всю кухню",2
"@ualsvit1 Это взаимно, дорогая💕",1
ОБОСРАЛСЯ https://t.co/pDYW9hezth,2
"@caeriie Интересно, я что он сказал тогда 🤔",0
"‘ Вот здесь можете спросить меня что-то 💌 ‘ 

 https://t.co/y1o8uuLhKk",0
"Впервые посмотрел игру в хоккейном Чемпионате Швейцарии, да ещё на открытом воздухе! Неплохо, но 1:0 в овертайме - это печально для хоккея((",2
@liksa_im хороший тренер получился бы)) а главное опыт есть,1
"@JuliaSavicheva Привет Юля! Споем эту песню вместе?
https://t.co/iZcn4A600i",0
"@doctorgonzo88 @Agripinkaska_ Мать свою хуетой называй. Я Ульяна, твоё имя мне до пизды.",2
по совету миши не буду засирать ленту непонятными твитами :),1
уебу. слезь с окна,2
"RT @stepaniansiuza1: @linariums  ну не надо :-(( я думал хэппи енд будет
не надо Джи убивать.",2
аротейшая роскошная псина ❤️🍈 https://t.co/uCcZfEMLOC,1
Приду домой поплачу,2
"@RodionoF знаю,но там банковскую карту надо добавлять,а я свою где то потерял:(",2
Я оценилa городскую новинку «Москва запустила туристический портал Russpass» в проекте «Активный гражданин» https://t.co/xgd1rqObK2,0
"@Stan_Mikaela Юи в какой-то мере тоже был эгоистом, но Мика не отвернулся от него и продолжал любить 🤧",0
"@zimbru_khv https://t.co/F84DbNriM4 на другое видео, для разнообразия",0
"аааеееее,на площади уже ставят ёлку))))ПОДГОТОВКА К НОВОМУ ГОДУ В САМОМ РАЗГАРЕ)))) http://t.co/X56l5xLeAf",1
@BTS_twt Я ТАК скучала ГОСПОДИ,1
СЗАО СКВО: Сельхозпредприятие СЗАО «СКВО» в обороне: рейдерский беспредел на юге России https://t.co/DwqO1sgEx7,0
@SweetieAstory Ты кто?,0
"Жена пишет: ""Всё сломалось, иду домой"" :D Мастер-ломастер. Вот такие они, тестеры.",1
"Пойду ка я спать, спокойной ночи, любимая лента о/
Всем Бена :) http://t.co/sL1EIqMjRw",1
@zhuchenya2015 @1fqjk9PxfPOONhn КАКИЕ милахи🤗😘,1
@deviantdet *померла*,2
"@stas_stanyslavs Обучение 7000$ в месяц. Вопрос, кто родители? И почему их бесплатно должны вывозить?",0
@daria_karapet * терияки бойз начинает играть*,0
@sir0gay @beda_z_bashkoy он просто еблан забей,2
"«Ночной бухгалтер». Безработных спасут стройотряды и сельхозподработка
https://t.co/gWfY4jiR2H",0
лрт ПЛИЗ ЭТО ЛУЧШЕЕ,1
Не хочу на седьмой урок. Ебаные элективы :...(,2
люблю их до невозможности  https://t.co/3FU1LnF0uJ,1
@WillowFlamefire какие последствия? РУКИ У МЕНЯ УЖЕ ЕСТЬ,0
"Думала ,писала...сообщение поздравление не  сохранилось((
Замечательно.",2
@galiamina Ужас !,2
@utopiataee и ещё у них был в твиттере вопрос-ответ,0
@evseevadianochk я всегда готова!! :) хе-хе-хула-хула-хей!!,1
"@andrey_denisov5 с рисунком небольшая запара была, и ответ корявый,но,в принципе,решаемо)",1
Теперь он ещё и Минисо рекламирует......,0
узнали? это я каждый раз когда выпью больше литра пива https://t.co/Cewhs1FOLQ,0
Знайте я вижу ВСЕ........,0
"Картина Ильи Репина ""Запорожцы умышленно распространяют непроверенную информацию, порочащую честь и достоинство турецкого султана"" (((",2
"@chevys_rise Да нет, я, скорее всего, не смогу",0
увуууу минхо такой бубуня оалооаоо 😭💞💞💓🤧💕💖 https://t.co/pdaR1tQcyz,1
"А у вас когда-нибудь получалось вытащить жвачку так, чтобы друзья не заметили, что у вас целая пачка???))))",1
"@Vic_Jazzer Лол))) В общем, официальный тви-клиент с пушем работает на УРА!",1
"@SPotresov пломбир Брянского мол.комбината, к сожалению только в Брянске продается(",2
@polyn_rs Ееей кто-то оценил мой уровень шутеек х),1
ебаные тренировки идите нахуй❤️,2
"@hedgehogbez ДА!
ЗА РОДИНУ!
ЗА ОТЕЧЕСТВО!
(пусть оно у нас и разное, русские так-то тоже не сдаются)",1
@FwLitqW98LQzxSy Понимаешь даже когда я не сказала про это💕,1
"Завтра Шерлок и Глобус всю ночь, а послезавтра важный зачет. Когда к нему готовиться и когда высыпаться - непонятно. :(",2
"не может быть все идеально,обязательно когда все хорошо должно случиться что то плохое(",2
RT @DariaS_69: Завтра в школу:( опять серые будни...,2
"Моя привычка вставать рано - всегда крайность. Я либо встаю и собираюсь слишком долго, либо готова за 20 минут до выхода. Как сегодня &gt;:-/",2
"@Lapsa141 Ладно, сейчас удал свой пост в твиттере. Это был крик  души. И приближающийся ПМС",2
Предложение снизить беспошлинный порог на покупки в зарубежных интернет-магазинах до 150€ - прекрасно… блять! И ведь снизят :(,2
"Правельно говорят,что ничего так не сближает,как транспорт))сегодня сама это проверила и почувствовала себя рыбой в кансервах) бедные рыбы))",1
"Проголосуйте пожалуйста, нажав звёздочку ""отлично.Заранее спасибо) http://t.co/OtOxWXpIFv",1
"@inosmi Фрицы уже не единожды пугали  , после этого долго заикались...",2
"кажется, мне проковыряли руку просто насквозь. кровищи было, как в килбиле.
медсестра сказала, чтоу неё сегодня плохой день.
больно*(",2
@pBEiZVgEDUjJzgY Ты тоже 7 загадал? 😆,0
ахахахаха 😂 https://t.co/42lSzNY79L,1
@never_go_crazy Да не это не мое я пробовала,2
"А, отбой, меня убьёт почта России",2
@hannahhhbang трудно быть звездой,0
@uriyana_yuku сосочки такие 😍 очень люблю твою динамичность поз!!,1
"азаза что нашел:DD
Посмотрите на своего мужчину и на меня, снова на мужчину и на меня. Я рядом с нигером:DD http://t.co/apRjvQj0us",1
@MeansMolotov И снова в ту же лужу – речь не о России. Хватит квасного патриотизма.,2
@inlovewbts7 ДА? Я ДУМАЛА УЖЕ ВСЕ ЗНАЮТ???,0
RT @ovygisysea: глупый пиджин заменяет U на YOU) пойду отрубать,1
"Хотела написать умную мысль, запуталась. Ну и ладно, никому они не нужны:)",1
@8OXhBbogKr1QINy Я бы тоже посмотрела,0
"@dias_maybe86 :) ты права, но это должно остаться секретом:)))",0
@subinismybaby Зарыдал,2
"простите, но она влюблена",1
"Живу в общаге, как приду, сразу приму горячую душ(",2
Мама уже чуть ли в больницу меня не ложит)Паника-паника)),1
"Уф, вот это был выпад😀 я не могу сформулировать это достаточно хорошо сейчас ибо я снова словила солнечный уебак но хаха похуй",1
@jojjj91 Бабская логика,2
"Если честно, то новогодние каникулы проходят не особо весело. Надеялся на большее ((",2
RT @Caroline_Tigra: @BOBA_KOT Правильно лишь то что ДР в январе :DDD Но все равно спасибо)),1
Я бы хотел половину своего состояния отдать своей жене. *:O) #TEAMFOLLOWBACK,1
Я люблю писать ночью но менч пидорасы игнорят,2
RT @phoenix_6277: 2к посвящаю голосующей ленте) вы молодцы продолжаем в том же духе #mtvstars 30 Seconds To Mars,1
"обидно когда ты даешь водителю в маршрутке 5.50 а он тебе не дает сдачу, мелочь а обидно;(",2
Лука Йович контактировал с зараженным COVID-19. Теперь он на самоизоляции  https://t.co/04jHjgFxib,2
@ShirahoshiSiren персиковый,0
@navalny интересно.,0
"Но ее очень легко подделать без лишних махинаций, в отличии от смеха и плача.",0
@ann_by Соболев,0
