Text,Class
я увидела эту селку в ленте и мне стало так тепло? хорошо? ((( https://t.co/aHahzbOUE5,1
"@a_lina_ya Гуакамоле, антипасти, хумус, чечевичный суп, веган ТС из мака😹😹 из напитков кофе с молоком и апфельшорле",0
"Положили в больницу,будут делать операцию(((",2
@vihoba ГЕНИАЛЬНО,0
@SAitmatova Каждый в своём деле специалист. Вот эти ребята тоже крутые специалисты своего дела https://t.co/2wMVD3g1TH,1
"@roseship_tea нет, ты очаровательная. никто не должен быть похож на других. 💖.",1
@Stepashnaa_Alex а мы играем 20 на 20) после бомба метания начинается бой),1
@r4xmgN192kWOgjd Я Вас очень люблю!!!,1
бля завтра контрольная работе по физике(((((((( так не хочется писать но надо оценку исправлять((((,2
@Mix0ny4__00 @hamlet_ru Голова пролезла -- пролезет и остальное),0
на каком топливе ходит морской газовоз? а точно нам нужны такие корабли в арктике?,0
"@Romannoff7811 Откройте окно, пусть радость в дом войдёт !😀",1
"Нашла шорты на выступление,спасибо Про:* http://t.co/UrPgtk2Elt",1
"Я ебу её, как будто не пытаюсь её бросить.",2
За сутки более шести тысяч больных COVID-19 https://t.co/1MUEtXIgdD,2
"@Nikolay_53701c извините, но я не верю российским источникам. У нас ВСЕ построено на лжи :(",2
"@valinevichka не стоит благодарности!!!я же Богиня блять, должна помогать)))))):D",1
@nufrolofff мелаксен для смены режима как раз придумали),0
как я поняла что такое френдзона: https://t.co/AVxeIi54P6,0
блядский пиздец до сих пор поверить не могу,2
@Kami_no_ame вот вам смешно а я реально мерзну,2
едут за мной https://t.co/yxwkSx3rLl,0
"Папа закидывает сообщениями из смайликов в WhatsApp так, что я на работе умирала от смеха и сейчас продолжаю умирать :D",1
"@keter_eles А в чем лицемерие? Я просто не понимаю, что такое до ""шести нулей""",0
"@kukurunechka @riprv ааа
ну ок
🍿🍿🍿",0
Тупой демень,2
@nebulouslife Посылает тебе лучи любови,1
"думаю про то, как Сынмин дразнит Хенджа, когда они обнимаются 
а Хенджин все равно не отлипает  https://t.co/nz23k4wFmT",0
@fuckubluebird1 кроме них я ела ещё так что это не считается,0
"Ох, среди водителей такси появились фанатичные православные,мне уже третий попадается)) Но пожалуй,это лучше,чем водители-сатанисты ))",1
"Думала разлюбила, а нееет. Хотела бороться, но решила, что лучше отпустить.. ведь насильно мил не будешь( http://t.co/P28S573043",2
@bint_Alkendi79 Потому что кухня многих народов 👍,1
а какой тип я? https://t.co/c0XNwBV0o1,0
"главное завтра не проспать КРшку по биологии, а то будет полный зад:-)",1
"sm&amp;gt; напомни, как называется: фотка, вокруг черная рамка, а внизу - надпись?
au&amp;gt; некролог?
sm&amp;gt; не.. (
au&amp;gt; демотиватор?
sm&amp;gt; ДА!",2
"Уже скоро, совсем скоро, на всех телеканалах — шедевры Гайдая:) http://t.co/gZzYKrQf95",1
@cher_m98 Добрый день. Какие именно затруднения у Вас возникли при работе с приложением?,0
"Вот немогу вспомнить..что я забыла..связанное что-то со школой,но не уроки.....ну у меня и память:-D",1
"@olexiykarkachev Доб ре, бро",0
Но что он будет использовать для перестройки и гласности? https://t.co/7V5x8fRhGx,0
я перечитала этот твит перед тем как твитнуть и мне СТЫДНО твит СТРАННЫЙ ПРОСТИТЕ😭😭😭✌️,2
@a_usic @o_svyatkova @renatasvarovsky @zanorinakatya а в описании правильная)),1
да отъебись блять от меня,2
@ssssssscorpio ТЫ СМОТРИШЬ,0
Вокзал станции «Луксор». https://t.co/BsTQJwFF4f,0
жанна ты все еще должна мне эту парную https://t.co/xksUp5dpVU,0
"@andreaspop0v88 Жалко утят,плачу",2
@endelos_sovn Конечно❤,0
@her_na_lnr @Next_Linch ну там не народ сидит-там лучшие люди народа и плевали они на любого гетьмана.,2
Эх...придется у регионала жить( и встречать новый год в чужой квартире с чужим котом...ну а что год лошади...пахать нужно...а не отдыхать (,2
#RT @carmathshibi: И чего не любят #понедельник ... Хороший денек!)),1
"грамотная речь, аккуратный внешний вид, хорошая физическая форма, соблюдение правил медицинской этики и деонтологии, корпоративной культуры.",0
@yoongs_min_oo блииин у кого есть это видео?,0
"@pan_dok @agny262 @CommanderAntiZe все понятно, непонятно из какого княжества русские ?",0
поставлю будильники и спатки,0
@Zhannin123 Надеялся.,0
"Мы с подругой: приходим в школу без пропуска 
Охранник, который видит нас каждый день:  #клубромантики https://t.co/V6EwhvntCn",0
"@skyllaan @sovetdacoffee Надо же подмазаться после неудачного отбора конкурса 🤣🤣🤣

Не можешь победить - подружись 😂😂😂😂😂😂",1
"@heechul_bitch китайцы тоже не уступают, Лу, Крис, Тао и Исин этому живое доказательство)))",1
"@Juliacka наверное) ну все-равно приятно:D:D:D ахах, я под столой вчера лежала",1
Господи этот мальчик прятался за мной от больших и страшных папиных друзей😂😂😂,2
"""Я решила свернуть через арку, а там два гоп-парня отобрали у меня все деньги и телефон"" - классно. привет каникулы, бедная Викушка(((",2
"@lampa666 дааа, многа кедав!!1!! Одну пару я праипал, ище одна на физре и 3 убил :с но не порвал &gt;:з хачу канвирсы ((99(",2
в смысле блять у чону материнские чувства а у меня к нему материнские чувства и что мы сейчас будем делать,2
@minhyukkee @diiiiiii_00001 не буду я вести паблик,2
они даже в винкс собираются впихнуть порнуху ебучий случай,2
@xlebhx НУУУ....... КАЖДЫЙ РАЗВЛЕКАЕТСЯ КАК МОЖЕТ)),1
ДЕВОЧКИ ЧЕ ЗА ХУЙНЯ,2
@WH10bt @Anri__Tina А к традициям мы привязаны крепко...,0
@Oleg_Lark Мой любимый,1
"Не хочу новый год,нет я конечно хочу его и все такое. Но потом самая дурацкая четверть. И потом только др(( Эххх",2
"Живи так – чтобы люди, столкнувшись с тобой, улыбнулись, а, общаясь с тобой, стали чуточку счастливей. https://t.co/f2CFzr1CMn",1
Пиздец. За анатомию меня ещё не унижали...,2
«Часик в радость»: VIP-услуга от Минюстиции Украины на день рождения | Русская весна https://t.co/bVvoFkWNGX,0
"Надеюсь, красота до завтра не растает и я успею ее пофотографировать https://t.co/q6I6IMGppb",0
Это обычное явление в нашей стране...( http://t.co/avrZ48phtZ,2
В смысле ВЕЛИК https://t.co/Zuvk3Q7EFV,0
мне плохо и страшно это все так близко,2
@azizo4ka_ (СКОРЕЕ ВСЕГО),0
"@Kotovski_m это ониии^^
мне дома нечем заняться:D

мне эта женщина тоже иногда нравится;)",1
@rentvchannel Ебнутые,2
"@LoonySpectre Минаев перешёл из Спартака в Динамо, а Гаврилов из Динамо в Спартак в тоже время.",0
@teko_fckmyself у меня ещё меньше😭,2
@ultimateclooown а я вот в этом не уверенна,0
кому надо те зайдут,0
Большой Новогодний Мандарин,1
@martkoshka0603 замужем?,0
"этот год я встретил на Родине! Дал себе слово о том, что что бы не произошло, я всегда буду отмечать его дома! сижу в Питере пишу этот твит(",2
Мне нужны курсы как перестать быть злой.,0
"В наушниках Rammstein, на экране бои без правил,-выздоравливаю в общем ) http://t.co/M84fRywOZa",1
Неопределённость выворачивает меня. Мозг : отпути... Сердце: не путю.... Битва титанов мазафака...,0
"корабль мудрецов ( изображение: президентское послание путина показало, что после 14 лет самовластного правления вождь пуст и безнадежен",2
в последнее время мне в асько часто стучат люди у которых в профиле ссылка на vikontakte . ru наивные идиоты:)думают я сх,1
"RT @tymunijuholi: http://t.co/dwkxbtrOhf Трехгигагерцовые процессоры, терабайтные винты, гигабайты памяти... а душа требует супер марио :(",2
@nigrumoculos @vinssette я вас НЕНАВИЖУ,2
"Пропингую общественность: чел спрашивает, на сколько круто в кениг ехать, я ему мямлю что-то про две недели. Гм? )",1
"@wine_chateau Никто: 
Абсолютно никто:
Я в 3 часа ночи: а что если ....",0
"RT @desyurins: Ни разу в доту не играл, зато почти все друзья играют( теперь знаю специфическую терминологию",2
"Если бы у меня всегда была одна пара, я бы всегда так радовалась :) #winter #snow #letitsnow #KPI… http://t.co/TiRUin4fzW",1
"@bugagashenkaya Поспорю-гусаров нынче в красную книгу записывают,такой сюжет на грани фантастики:))",1
"Подумала что джено в шубе джемина
А потом увидела что тэн в шубе",0
Не связывайтесь с бывшими,0
"Вчерашний ПВД на 150км оказался полным x_x. Назад ехал под дождем, весь мокрый, с ужасным ливнем и ветром, между полями (",2
Овощная лазанья с тыквой и эскаролом https://t.co/kUHtD6WunY #рецепты #еда #лазанья,0
"RT @MarinaNabatova: 40 серия просто мега эмоциональная и счастливый финал!!!
уже скучаю, скорее бы 2 сезон)
#молодежка",1
"@do_pip Ну 50 только в семье, как по мне, это уже не оч",2
New post: У Руперта Гринта родился первенец https://t.co/bJ8rRrulFA,1
"Дико обожаю пастилу
..иии вот что я купила✨✨✨ https://t.co/EaBKbd8YHW",1
Сегодня в программе Blackfield и всякие грустные рололо-мысли. х),1
"@letopisi_rus (Потом их всех расстреляли, конечно)",2
Я заебалась. Я сильно хочу к Роме,2
"Дедрадио5 то есть ты хочешь сказать, что ты лайкаешь не все мои твиты?😡

Пздц, удаляюсь отсюда",2
@chertovka00 давай угадаю - айфон?,0
хихикаю https://t.co/a9ZqdVj97d,0
@tvoi_mordor тебе еще эти 2 недели на 2 части разбили(,2
еще девочка в тиктоке выбесила своим 'комаэда мой муж потому что я люблю психов' нет??? он не псих??? очнись пожалуйста,2
"@D_Azaroff Бабушку,ветерана ВОВ,не ставят на очередь получения жилья уже 3 года,хотя есть решение суда,что отказы неправомерны. Что делать?(",2
"""В 50 лет я стану кошатницей, и мои родственники будут меня стыдиться"" - как-то сказала Катерина. И я готова разделить с ней эту участь х)",1
@b_ochka так я не поняла КАКОГО ЗУЯ,2
Юбилейная медаль «40 лет Вооруженных Сил СССР» https://t.co/a1pU6N0DkE https://t.co/eXjoG4Ca0Q,0
"омг,просто аааа🥺❤️
@nacvon малышка🥺 https://t.co/MYzKYimIDt",1
"Карина ничего не помнит,а я тооо все помню:D
и снова я чувствую себя победителем по жизни:D",1
@silent_Iiar разрешаю! тогда,0
Я - Активный гражданин - А ТЫ? Давай вместе сделаем город лучше! https://t.co/Czxo9TIlXo,1
"Недавно, с подругой ходили в киношку, на фильм ""Голодные игры и вспыхнет пламя""!)))) Очень офигенный фильм, нам понравился!)",1
"понаписали модулей под этот друпал, даже не покрасноглазить толком, поставил и работает, а раньше сидел, код писал.. :(",2
@tocryalone З А Ч Е М,0
@CHETEALKA22 суперстар фнс 😏😏😏,0
"@Carry_Away та я уже никак не хотела)) если он оценки скажет на 6 уроке, напишешь мне, какая у меня, Ок?)",1
"единственное что меня волнует в связи с будущим концертом иличиль это цвет волос джэхена
всё.",0
"@seaisinside Ооооо да, или ещё ложить. ПолОжила. Думала так и не говорят уже, ан нет.",0
"последний гвоздь — уверенность в том, что этот цирк никогда не кончится, потому что все всегда повторяется",2
@shishi_city ЭАЗМЖЦЗАЩЖСЖЦ БЛЯТЬ МЫ КЛОУНВ,2
"@_kitten_Yoongi_ Можно 💕
Не сильно разочарована моим подарком?)",0
Реально замёрзла в крыму в августе я кто,2
@yoursbitchh @Pour_un_reve Так безопасней. На этом же настаивали два Сергея,1
"@queen_apricots хохо=) раньше, вроде решала =) но я сейчас не дома, если не сильно срочно-кинь фотку, приду домой, посмотрю",1
@dw_russian Вот эти бамболейло. 🤗,0
"RT @Pavsekakii: #волгоград... Второй раз за год. Шок. Жить становиться все страшнее и страшнее... ;(((
Соболезную всем семьям погибших. ;(((",2
моя и пак чимина ♥️ https://t.co/N6yrDcdmTj,0
@once_1D Не против если я сейчас в дм скину? Хахахвхаха,0
и ста лет не прошло https://t.co/0C3XfUAst3,0
"@121u_everyDAY Блин, плюсую! Хоть бы шли спать в норм настроении а не в бешоном 5555555",2
RT @hamuda666: Хочу атмосферный новый год в обществе знакомых и друзей :(((,2
"Забыл убрать павука с окна. Надо убрать, чтоб ночью ко мне не приполз.",0
@Komodsky Это ты в квас много сметаны нафигачил?,0
"Можно ли уместить млн. на площади вмещающей 100тыс? Можно!
Это как играть в городки на 1м2.
Женщина ставит фигуры. А мужик кидает палки.))))",1
@kkjmmyboy Я ТОЖЕЕЕ,0
@koksik_24 там сильно не гуляла,0
"@ikracaulfield19 спасибо за взнос в мой мемный фонд
*поклонился*",1
"Ну пипец, пары прощайте, я вас ненавидел и так. https://t.co/caT9AKAHkk",2
не успокоюсь пока не найду песню нанами и иттоки из второй серии,0
"@Mai_lol_lol_ типа баттл ? :D я кстати пояти дома, минут 30 и я готов, тааак чтоо",1
@nickstepler @bubblegumchuu @BTS_twt я буквально... ок не обосрись,2
"RT @frolushkaa: ахах в пятницу на какой то концерт) 
сотку смешному мужику не жалко)))",1
@Dr_Mozgoprav Знакомые тоже депутатки и депутаты...,2
@NelyyyyaaLalal нет. Хотят перевести нашу девочку в другой магазин :(,2
@pup_____ я тоже так хочу 😍,1
"@AngelfishX Возможно, Драко вообще не будет заинтересован в этих отношениях? я не знаю",0
"Ну вот, теперь меня не только дома, но и в классе заставляют кушать :(",2
"Ну понятно дело,читают не то что я пишу.А то что в затравку положено.Так это ничего и не меняет.Мух тоже на липкую ленту ловят.",2
"день без наушников номер 23994

я раздражена, пытаюсь выходить на контакт с окружающим миром",2
"да, иногда я слушаю Тиму Белорусских",0
"Еду на мцк. Один кашляет и носом шмыгает, второй кашляет уткнувшись в телефон и едут без масок. Суки.",2
Вы бы знали какой щя треш у меня с сессией !!! Я ненавижу это помойку ебаную,2
ГОСПОДИ КАКОЙ ОТВРАТИТЕЛЬНЫЙ ДЕНЬ ВСЁ ЧЕРЕЗ ЖОПУ ПРОСТО НЕВОЗМОЖНО,2
"В Химках уже не получится почувствовать себя как на краю света - тут тебе и 3D кино, и макдаки всякие, и магазины брендовые)",1
Обожаю заголовки м-дузы https://t.co/y7YajkakkP,1
"@nestalhokage зубенко михаил петрович, вор в законе, шумиловский городок, мафиозник",0
"@NaSvaziDyra С ним лучше не пить, он и так долбоеб, а если ещё и бухой, то тушите свет🤡🤡🤡🤡",2
@inari_hiroyuki Зависит от его поведения. Вообще это вопрос к @Mozgovty,0
@YOONGIvitalina Ты где,0
"@TalalaevaNastya как я тебя понимаю, я по немецу потеряла(",2
@jimrunin Всё чисто интуитивно если честно. https://t.co/JECEjtnqdd,0
я заныла 🥺🥺💔💔💔 https://t.co/x4dOcoh1gN,2
«СМУ-6 Инвестиции»: Успей купить – последние квартиры в ЖК «Любовь и Голуби»: Реализация проекта «Любовь и Голуби» вышла на «финишную…,0
"@polsan91 наездник, может,сразу лошадь",2
Как и всегда https://t.co/5BjhKbC3yU,0
"Очень много современных актёров русского телевидения, снимались в этом сериале.",1
я скачала симс наканецто НАКАНЕЦТО,1
Новый клип BTS посмотрели за два дня больше 117 млн раз – Газета.Ru https://t.co/gtIy5vdCxh,0
Хочу лето и виндсерф! Этой осенью один раз только покатался( Очень холодная вода была... Но впереди Серфомай! Аеее!,2
@SmirnAnn что это значит?,0
"Конец треда👉🏻👈🏻, надеюсь принцы вас порадовали и принесли немножко хорошего настроения💜 https://t.co/pfW7MNpY3e",1
"хочу быть богатой дамой, чтобы не задумываясь платить за книги/фильмы/музыку/любой крутой потребляемый мною контент.",1
ужасно горжусь ними и наверное буду стэнить их до старости,1
Под Новосибирском браконьер 2-километровой сетью выловил рыбы на 3 млн рублей: https://t.co/nn9KpQV3RO,0
Моя любимая часть https://t.co/HGiOLkp8dE,0
"ой, Ник!)) ) сами подумайте. что такое сша? страна -бывших преступников и проституток,",1
@donPetakov Вот https://t.co/4lXuq7g1Kh,0
"Поспал 3 часа думала будет лучше,лучше не стала еще хуже себя чувствую((",2
@suguruloveu Я не фотографируюсь в последнее время,0
"@On_lemus Если удалил, то я тебе прислала ""такой страницы нет."" А это снесли. Меня. ))) https://t.co/GOW8jaxUY3",2
"RT @blondes_twi: Мои многотысячные фолловеры, обращаюсь к вам, посоветуйте мне машину малолитражку. А то устала от советчиков вокруг((",2
"RT @ArizonaDreamer_: Я проснулся в два часа дня, а в четыре уже стемнело.
Сегодня действительно самый короткий день :-/",2
"Водитель автокрана, который задавил школьницу на Губернской, признал свою вину 

https://t.co/o0uLW4OWP3 https://t.co/hx8gEO7fi9",2
Лешенька а тебя то как туда затащили? https://t.co/F453dWJKMs,0
"@aline_cherniere @dimakorovnikov @valeratomchish2 @alyonapopova @navalny А непристижные дают деньгами, да",0
@llezonn хех да у меня тоже контента 0)),1
"Васильев и Моргенштерн сдали тесты на определение родства #новости #россия
➡ Подробнее  https://t.co/CzLoStlRIJ https://t.co/Dqg1Kvif3z",0
Завтрак )) https://t.co/o9ruBnZ1us,0
"@Katrish_ может это ее единственная радость в жизни,катюш)))",1
@mitrofanbelov @kenzolika Столько раз сколько было фоток морька и пляжа,0
"НУ вот как всегда. Времени море, а я сижу и вместо полезного, фигней маюсь. Эх. Ленивая я задница(",2
"Ой, в Google себя нашёл!
😊👍 https://t.co/9sTmSa4bXm",1
"Посмотрели новые мутанты
Мне понравилось,очень даже
А Даня сказал,что просто нормик",1
"@good_old_lad ходи пешком) и еще есть в центре музыкальный магазин, но не помню названия - там очень дешевые диски, по 2,5 евро, это почти",1
"У меня вполне скромные запросы, я всего то хочу обед из бургер кинга и пару эклеров в шоколадной глазури (",2
"RT @kozubuquveq: Ух ты, моя панорамка вошла в состав круговой панорамы площади Дам в Амстердаме.   Счастлив и доволен собой. :)",1
@_Kristinka__1 ну у меня это получается не совсем здорово :(,2
"@chispa_de_alma она называется ""Южная ночь"".
А мы на выпускном пели ""Крошку..."" и ""До скорой встречи"", и... как я скучаю((",2
собрание бухариков. кк https://t.co/gMpxHnRZS7,0
Пора переставать интересоваться футболом. Бомбит пиздец,2
я оч сильно ловлю краш на чанхи скажите насколько веская причина чтобы застэнить зе бойз,1
"@elechko чтоб простые смертные как следует прочувствовали свою ничтожность перед лицом гос. машины) и благодарили, что вообще приняли",1
Не знаю как описать насколько сильно я люблю эту обложку https://t.co/GbiMHwB0M3,1
RT @CIO_Optimal: 56-летний воронежец умер во время рассмотрения его дела в мировом суде - http://t.co/WnlUJ3GmYe,2
"Почему, когда хочешь чего-то, время идет так медленно?:(",2
"Только что, вместо пары мы пошли играть в снежки) было здорово) всем спасибо)",1
противный твиттер не хочет отправлять картинки((,2
"Я же говорила, что выселенная посылает мне хороших людей?!)",1
"Разработка заданий в тестовой форме в различных программах (Russian) | free #udemy coupon code

https://t.co/4fWWEbZ9lJ",0
@zombdlart Наши государства хорошо умеют зарабатывать на штрафах.,2
Акция «Георгиевская ленточка» старотвала в онлайн-формате. Новости. Первый канал https://t.co/FdRUt5asJ7,0
@elechko женский пол от слова смерд :о) http://t.co/nCRzsNLuu1Смерд низшее сословие,1
@LorikRad плачу от такой красоты,1
"#20FactsAboutMe 
16. Не знаю, в какой сфере хочу работать, а ведь уже надо определяться ;(",2
@SilfideEricka Почему бы и нет :D?,0
@temmo4ka Там себя особа одна умной считает даже.,2
"боже блять 
пока",2
"@dw_russian Ещё даже инаугурации Лукашенко не было, в начале ноября без неё он потеряет все права. Поэтому Тихановская права.",0
В Восточно-Казахстанской области вновь установят блокпосты  https://t.co/SE68oLjutT,0
"Облажалась я с подарком, очень хотела оставить его вчера, но не успела доделать:( Теперь вот хз как дарить",2
"скоро придет папа с родительского собрания, я очень сильно переживаю, у меня трясутся руки :(

я боюсь",2
"Очень хочу баиньки:( Выгляжу как чмо, какая то херня с каблуком((  Все очень плохо.",2
"вот и настал этот ужасный день...не верится до сих пор - год тебя не увижу...дурацкая армия ;((
просто кошмар какой-то...не хочу этого всего",2
"если медсестра запалит отберет телефон. она психованная какая то. прощайте, любимые ;-(",2
"""+"", ""-"", подводные камни??? https://t.co/c2VMBg9Yex",0
"@zmaxims @ebatushka присоединяюсь, и мне тоже любопытно)",1
короче ждем нормальные фотки) http://t.co/KW4Jmd3ouq,1
"так устала, а ещё завтра выступать...пойду ка я спать, всем приятных снов)",1
Андрей Муковозчик: Люди с улицы предлагают быть объективными. Но сами не хотят https://t.co/oUryprRYWr,2
наш фандом единственный и неповторимый https://t.co/8u9MRYob5n,1
"Уснул в автобусе, провтыкал остановку. Зашибись: (",2
@x3bang А что не так с тт?,0
"вчера хотела купить подарки на НГ своим племянникам, я мнимая и не знала что им купить,дело в том что они не умеют играть нормально :(",2
#лента нужны веселые #люди!!!=)) #взаимный #взаимнаяподписка #взаимно #ВзаимныеЛюди #взаимный_фолловинг #ВзаимныйФолловинг #взаимнофолловлю,1
"Иду чуть в FIFA2014 поиграю и буду идти в душик, а потом просмотр комедии ;)",1
@Otell0 ДАДАДАДАДА КАК ХОРОШО ЧТО В МЕГЕ ЕСТЬ И ИКЕЯ И КНИЖНЫЕ,1
Сколько пересдач мне ещё предстоит?,2
"По всюду ходит полиция с собачками..
Как вспомню, что собак пичкают героином, что бы они искали наркоту, так жалко их;(",2
Всегда завидовала твоей фантазии!у меня хоть друзья настоящие ;(,2
"Надо бы скинуть @Lord__Snow текст. Думаю, ему не понравится, потому что я пишу ужасно:(",2
"@1H4nRhMgFRdBy2l Я кстати тоже, но больше из-за того что у меня в вк было много твитов и я подумал, что я сам могу тоже что-то писать",0
"@localkitchenru Сладкие вы мои, поке спас меня от злых делевериклабов и яндехов. Как говорил Леонид Аркадич, «Дай вам Бог»",1
@DarkLord_ru Ломанули смарт. Вымогали бабло. Он отказался платить. Слили в интернет. Все просто.,2
@jjmskt та ты че тэхена не видела что ли,0
Только сейчас добрался до последней серии #SouthPark меня ждут шикарные 20 минут),1
Каждый раз плачу,2
К нам пришел Новый Год =) Наша комната самая красивая =) =) =),1
"RT @StasiyaGregory: Я дома) в общем я решила отомстить!
Позаимствую у хозяйки кастрюлю. Вместо утюга.
А то в моей суп, а мне не в чем варен…",1
"утро встретило меня письмом из мужского монастыря) ""Для ведения летописи  скита наши благодетели приобрели новый фотоаппарат  A7R/B+LA-EA4""",1
"@wylsacom @yandexmaps наконец то работает, заколебало",2
@CLisa24 @8fhO9Cc7I6wZEpn Ты просто 😭😭❤❤😘❤❤❤,1
"@thereddeer_ Мне кажется, тебе подходит",1
"Если когда нибудь будет Нюрнберг-2, то подсудимых на нём будет в разы больше, чем в 45...",2
@Anjelika_St cестра сама идет или только младшую отправляет?)),1
@dvaimeni и тебе 🥺,0
"@chepurnovmv С днём рождения! Здоровья, удачи, карьерного роста! ;)",1
RT @xenia_sobchak: Сережа Полонский прислал мне фото из камбоджийской тюрьмы...:(( http://t.co/vsvXBUP3Bb,2
"Древние Технологии, Которые Настолько Продвинутые, Что Не Должны Существ... https://t.co/pK8yFUmMci через @YouTube",0
"@SilikonoviyLos а мне еще эту неделю дома сидеть, а потом в школу((",2
Снова ненавижу себя и весь мир всем спасибо спокойной блять ночи,2
Только что опубликовано фото @ Одесса - Мама https://t.co/tay1P8EvgP,0
"RT @pdidenko: Что никогда не нужно делать в России - 21 факт для иностранцев: http://t.co/HWYzOQ2V59 Очень, очень круто ;-)",1
@lubopitner попробуйте в Киеве вареники с мясом! Это не пельмени) заведение называется Пузата хата! Очень там вкусные),1
"почему многие девушки хотят дочку, а парни - сына? — Не знаю, как остальные девушки, но я хочу первого сына!) http://t.co/3sOlqJcSiJ",1
ещё одна сочинялка по английскому успешно написана :D,1
"@oksklim @electrovi4 @idvoretskyi @weitergeo @girugameshxx фрозен со 2 января в правде написано, знач гамно какойто будет на нонстопе(",2
"Наконец- то дома, с хорошим настроением и боевым настроем)))#охужэтокофе",1
@MYDEARFCKINGJIM забанено за эротику,2
@pochkapetra что именно,0
@_letiny_ Ну чтооо,0
@vladimiripad Ауди. Ещё ездить и ездить. Варвары.,2
Складывается впечатление что присутствует нарушение когнитивной функции((,2
"Отвратительно, я рыдаю с 9(?) часов",2
RT @younbelieveable: @ILoveMisha666 ты всегда посвящяешь мне:D спасибо ^^,1
"Эта первая машина, которую я купила на собственные бабосики ^^ Радости полные штаны :)",1
"О Боже..Сегодня на паре французского продолжали смотреть мюзикл Дон-Жуан..Всем советую!!! Талантища)Шедевр) Ах, какой красавчик там есть..",1
@UvazhaemiyYa Вспомнила про любовника и стало жаль тебя)),1
"@barak_obmana @USSVVA .... ""Главное теперь, чтобы дедушку Ленина в шарите не отправили! """,2
"Я так готовлюсь к биологии, да",0
"@badsirrope Оооууу, это в самое сердечко ❤️",1
"@polina_30stm и не надо говорить ""4увствуй"" ))))))))))) 4увства субъективны. то 4то внутри-знает �",1
"RT @Ashera_Tee: Во сне я лихорадочно искала пути решения.в общем,сегодняшний сон был беспокойным и бесполезным(",2
"Шуточки про 14 и 21 балл Феликса и Бени лучшее, что мог дать этот мелфест",1
"Чихнул в метро. Девушка, сидящая справа, встала и ушла в другой конец вагона. Спасибо #COVIDー19 за свободные места в вагоне!",1
"сегодня во сне парень на соседнем эскалаторе посылал мне воздушные поцелуи, споткнулся и умер :(",2
Ставлю линзы в перерывах между икотой,0
"Блин блиныч, нахуй я поехал в этот универ",2
"Круто уметь не засыпать в очень важные моменты, хотя откуда мне знать, я то так не умею🤡",2
"Хочу лежать в объятьях Джено, а не вот это вот всё https://t.co/qakFNNyuTP",2
"?Просто образ возник,и заметьте, не самый тривиальный)) Не взводами)) же народ мерить)) Я пацифистка))",1
"@SCH1Z0PHR3N1A ... сказали, что у неё МК для совсем нулевых разработчиков и они не рекомендуют идти :(",2
@mscllprostitute только если у тебя не 🍒 а 🍌,0
А теперь я смело могу назвать ее своей подругой и вообще очень люблю ❤️ https://t.co/FcOPkG12Y0,1
Как чудесно когда тебя все ждут и встречают) еще приятно засыпать в своей родной кровати) ♥,1
"@yarik__huyarik я даже когда дома рисую, ссу что ко мне кто-то подкрадется",2
Гиперзвуковой “Циркон” впервые стартовал с корабля https://t.co/Zt3cIaG8Kv https://t.co/TlUlQRVi6O,0
@EpE8upDdjvbfSFd конечно дам))!,1
"Кажется я сегодня умру
Дистанционка в педагогическом колледж это пиздец, девачки
Надеюсь, что у вам меньше задают https://t.co/47voJvNtQ0",2
@urogynecolog @80milas Мы никому не скажем 😉😘,1
"@lutikova_li я думаю, эта штука работает только относительно персональных желаний ) желай для себя, котяша )",1
@Poposhaa777 я про оригинал:) а китай это даже не iPhone,1
Кто я? https://t.co/CEanIbtfxB,0
"@pchikov @fuckdaoutlaws петушков отпустили(( ну ни чего, надеюсь найдутся добрые люди....",2
"sm&amp;gt; напомни, как называется: фотка, вокруг черная рамка, а внизу - надпись?
au&amp;gt; некролог?
sm&amp;gt; не.. (
au&amp;gt; демотиватор?
sm&amp;gt; ДА!",2
"@EvgenyFeldman да-а без срока давности и сколько их?теперь удерживаемым или преследуемым,им тоже помилование просить?а то Дума не применять(",2
Я создала нас ^^ https://t.co/Cr3i35Wbrr,1
пытаемся придумать как уговорить математичку перенести завтрашнюю кр https://t.co/ZStZMKnafv,2
"@eliz_2 я тоже хочу, но и не хочу, там экзамены, поступления , буэээ :((",2
@youknow_itisya Аххаха 🤡🤡🤡,1
@artekkkkkkk Капец он крутой,1
@snfbanao НУ Я ЭТО И НАПИСАЛА ТЫ ТУПАЯ,2
"@anyashsh не далеко от гостиницы ""Беларусь"". Это книжная ярмарка. Полная хрень с этого года, пустая трата времени)",1
@_sovestinet_ А до плиты?,0
Всем привет:) как настроение? У меня отличное) сейчас с папой идем мелкому покупать кормушку и поводок:) http://t.co/HeUhTV6U4a,1
"@kida110798 это фильм, отдельный, но Грины там в самом начале утонули. :(",2
RT @Dasha_Ryanova: столько много дел. ничего не успеваю. завтра в школу. :((,2
"@KlafRaichel Боже😍
Прекрасно",1
"@gunneralex а ты где брал?
Я свои Джорданы привез из Варшавы.
А четверки видел лишь в одном месте - на немиге. Про этот магазин все знают.)",1
"надо брать от жизни все :) всем похуй что ты такой добрый, пошли их нахуй",1
@rtedgeyb бляяяяяяя,2
"Мне кажется, сегодняшний прыжок моего настроения в космос, зависел от двух очешуенных людей!:D Спасибо вам!:3 Я вас обожаю.:3",1
