Text,Class
кто-то ещё надеется выжить после трансы дэнсрачи?,0
чанель я так люблю чанеля,1
я кстати всё же снова заболела 😍 https://t.co/3zsHMB4E60,0
СМИ сообщили о падении ракеты у авиабазы в районе Багдада https://t.co/FUSxyfLIqf,0
"@finanzru А кто развалил?  Канешна,Госдеп?",0
@Liyachonchon пиздец конечно....,0
"хочу спать, а не эту тупую таблицу по литературе делать ДА ОСОБЕННО ПО ЛИТЕРАТУРЕ",0
@consciencewall ХХАХАХАХАХАХЫДДВЛАДУЗВЗУ БЛЯЯЯЯЯЯЯТЬ Я ТАК ЗАРЖАЛА В ГОЛОС,1
"Снова перенесли киберпанк, слёзки. 
Я его купила еще месяца 3 назад, и все жду и жду:с",0
"@sosib1bu Аааа спасибо 😭❤
Когда-нибудь я это обязательно перерисую на графическом планшете",1
@mda_uzh ввоооууу,1
@mapofthekoo БЛЯТЬ Я ДУМАЛА ЭТО ТВ МЕНЯ ЕБНУЛА ЗА ТАНЕЦ,0
@chunghamygff @moonammin ты же саша,1
"@Varya_Byers 😳😳😳я твоя любимая твиттерская?😳😳😳
🥺🥺🥺🥺🥺❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",1
Зато у меня есть розовые шмотки~ https://t.co/JwAZ4EAD6m,1
И вчера тоже хорошо было,1
"Напоминаю: пока последнему коммибумеру принудительно не отрубят к ебене матери интернет, великую Россию нам никак не  построить.",0
"@SunnySwamp @Tanjirou_love_ Можно мне, пожалуйста, тоже скинуть?",1
"В секс эдьюкейшен не получилось ни то, ни другое, пусть и последнее намного в меньшей степени, и субъективно.",0
@youngforever_ri 🌚звучит интересно я уже чувствую какой пизды мы от маа получим🌚,0
"@shubashush цэчжоу и пирожные с кофе очищают душу, доказано на опыте",1
"@HiMyNameIsAnit Есть ещё отвратная ""бейба""",0
@niacosplay Как же мне жалко модель Т_Т,0
карантин везде https://t.co/10gMRLJddE,0
"сказка про кукушку-путешественницу, что постоянно куда-то отъезжает",0
@menyavcezaebalu я буду рада,1
"@Mr_AMV Угу. Причем,если бы не стриминговых сервисы, то может бы и пережили, а так вообще тяжело будет",0
@jesuslovechuuya отписался,0
@ramp_toad @Alvir83 Какое-то несчастье в очках(,0
"@WalterW59383432 Какой-то прям ненарядный, да)))",0
"@ArturDavidov6 @Beria911 Он убил человека при отягчающих обстоятельствах, почему он до сих пор не сидит?",0
бляяЯЯТЯТЯТЫОЧТЫТЯТЫЬ меня задерживают на алгебре ОПЯТЬ,0
"@Vityzeva Нет, ну это комплимент Зеленскому. )))",1
"сейчас моя историчка в какой раз сказала ""фашисткая германия"", я просто немецки хлопаю стоя. https://t.co/nvCxKOSMiC",0
@heyyitisalex у меня аудитория небольшая но чем богаты тем и рады,1
@PINKNE0CITY вам не противно делать такие опросы?,0
@nestalhokage @yeeejeb0rika что ты тут забыла. тебе здесь не рады. уйди . заблокируй нас. исчезни,0
"@Arno_photo2 @5YPNLIz2UlCVqVG Пацан сказал, пацан сделал.",1
По делу Тесака арестованы еще двое неонацистов https://t.co/tAAXfWAScA,0
@v_pinskoy @XTantcyreva @usagicukino @Vladio25 @emasimoff @arikachkatokime @JMudak @NeonX3 Знаток подъехал,0
"не то чтобы это плохо но просто я еду к маме хочу ее увидеть очень, а тут на нахуй сиди дома одна",0
Готова миллион раз признаваться в любви Чахуну🖤🖤🖤,1
@iced_coffee_cat тут каждому свое конечно у меня ленивцы вызывают приступ страха пхаха,1
Тестируем новые raw конфетки в СЛАЙС пицце https://t.co/WgWRhBKzpf,1
"Когда это вижу ✨🤩✨🤩✨🤩✨🤩✨🤩💜🤩✨💜💃💜💃💜💃💜💃💜💃💜💃💜😌😍🎉
#LightItUpLikeDynamite https://t.co/Ex7GTGMRSY",1
@ugy8s ПЕВЕЦ БЛЯ,0
"Я закончилась как человек.
#BANGTANCON https://t.co/umrnk3NgJ1",0
"Крч не в прокачке руки дело, перелом все равно ноет, аж нервы гудят",0
"завтра приезжает моя кузина с двухлетней дочерью 
б л я т ь",0
"@aavst @mironov_fm Ну в сортирах и подьездах голосовать это да.Такого позорища даже в Крыму не додумались,а теперь вам похоже всё похуй.",0
@chunyahan НЕТ ТЫ СУПЕР ПУПЕР,1
"@slythendork я знала, что подвох где-то рядом(((((((( жизнь без стекла не жизнь",0
"как хорошо, что Твиттер-это моя личная помойка",1
"@irisssha200881 @BaViMih Ужас-то какой, вот прибухнёшь, а тебя сразу в морг😥",0
@AVBTSGLOW классная песня,1
"@Oxblinchtoyatu1 Спасибо, возьму на заметку)",1
Вы вместе просто идеальны!,1
бля сегодня в 6 разбудили господи что я вам сделала,0
@_saintJoshlerr_ КРАСАВИЦА 🥺👐❤,1
@MlNIMONII мне вчера приснилось то что мне отлизал минхо на подоконнике,1
и минхёка как назло НЕТ,0
хочу бегать с собачками хочу гладить их пушистый мех бупать их в носик и играть в догонялки я что так много прошу-,0
просто взяла и съебалась с последних двух уроков и мне похуй,0
"@jl_yaywoo @jelly_is_alive Серьезно, шикарное аниме, я недавно пересматривал",1
ДООБРОЕ УТРО я поспала полчаса и направляюсь за енергетекам,1
"Новый формат кофе от @Kartoshka_kofe, теперь и в полторашках! https://t.co/5Gi5AzMfZB",1
Жизнь даётся один раз и каждый гандошит её как может,0
@Jonatha41678303 за что ты так с нами?,0
"НАХРЕН ИДИ СЛЫШИШЬ, ВЕРНИ МНЕ МОЙ ЮН https://t.co/AgTFsx6xtZ",0
@tass_agency Бункерная плесень неистребима!,0
@Stripy_13 А по традиции килт носят без белья 😏,1
"@AKA0077 Блин, а я все никак за Dreamfall не засяду 😭",0
"Кажется, кто-то отморозит себе всё https://t.co/umRP3AbeCF",0
"@pornstar3826 @qivikiis ты ещё не знаешь, что Москва слезам не верит
но если ты заплачешь, я буду рядом, поверь мне",1
"@aunvva НЕПРАВДА ТВОЯ РУКА ОЧ КРАСИВАЯ НЕ НАДО МНЕ ТУТ
🥺",1
"@claramih Да, ладно, я шучу же, троллю потихоньку, неужели не понятно?",1
@ebobo888 зато не с мужиком 😎,1
"@mashawannasay Маша, бояться нечего",1
@alexevs77 Это закон равновесия 😁,1
мммм град пошёл😋😋😋😋😋😋😋😋😋😋😋,1
МНЕ ОСТАЛОЧЬ ДВЕ ЕБАНЫЕ СЕРИИ А ИНЕТ РЕШИЛ МЕНЯ ПОСЛАТЬ,0
@SmirnovArtlife С Днём Рождения! 🍾👍🎂,1
@rissychkaaaaaa Блин какая жалость :((,0
@lady_shadow1 Не забудь маску https://t.co/mXRNWfnNxi,1
охуенно всех досрочников перенесли на основной период егэ СПАСИБО КОРОНА ИДИ НАХУЙ ГОВНО ТУПОЕ,0
"да пусть там вдвоём в таком виде..
я не буду мешать 🤗",1
"- почему я веду себя так глупо?

@
потому что сценаристы придурки но я рада что к 19й серии мы хотя бы подняли этот вопрос",0
@rarenight1 я тебя все равно люблю очень очень сильно поняла👊🏻👊🏻👊🏻,1
@daarlii__ солнце😭😭😭я просто хочу быть как ты (очаровательной),1
"мужик: я против мизогинии!1!1!1

также мужик: *называет женщин тупыми пёздами и употребляет слово терф*",0
"@PavelKomarrrrr Обычно у таких в штанах писечка, до хуюшечки не доросли 🤣",0
"@anrozhn1 Сожрали 3 литра бренди, 3 самогона , сейчас на вискарь перешли",0
"В БУДУЩЕМ ЕГО БУДУТ ЗВАТЬ ВСЕМИРНЫМ КРАВЧИКОМ, ОТВЕЧАЮ
#NoMoreDreamIsComing https://t.co/HUyOuKprC2",1
@nuidisudagovno близнецы))) уизли))) переоценены)))),0
"Дело дрянь, ситуация пиздец",0
"Как сказала мама ""ну хоть кому-то пригодилась"" https://t.co/FoonyAhz8i",1
@__agusha__di__ Я НЕ ХОТЕЛА БЫТЬ ЛУЖЕЙ,0
"единственная радость на сегодня
я купила рамку для джи https://t.co/9GjhP0DoB2",1
Пенсионеру вот уже два года не платят пенсию https://t.co/hVy7GlWrv3,0
@MarkUrbanist @xyendelson Гад..😞,0
"Опухоль мозга: Тейлор Свифт узнала о серьезном заболевании   —  Ретвит √
https://t.co/cq4dLcQqCk",0
@Z_Elena_Helena Это точно) тебе повезло) иначе бы я тискала тебя постоянно,1
"@SuicideKimTae Уже еду, говори адрес",1
оооого опять разнылись из-за сынмина пиздец,0
"Я только еду домой.
Агз.. Зачем Я ВООБЩЕ ПОЕХАЛА МОЕ НАСТРОЕНИЕ РЫДПТЬ ТУПО. И ВСЁ.",0
@errorworldoff Это отвратительно.,0
@litttlettthing Я также блинчики готовлю 🤝,1
Самое Оригинальное Моторное Масло 😄 https://t.co/2lQAF2n1ov,1
"@6RpiDJJC0OYRxHj Лоооол, ты даже на обои меня поставила, как мило 🥺",1
@stvnmonstvx не бей(((,0
"хаххахахахахахахаххахахаххахаххахахахаххахаххахахахахаххахаххахкзкз.
все. https://t.co/GTE7qKI2hI",1
@eggmolchit Морально поддержу. Держите в курсе),1
Чай из хвои — очень вкусно,1
сук когда вижу скрины из фильма я опять хочу реветь 🙂,0
"@EpidemicSatan Конечно, это же была симпатия с первого взгляда хд",1
"@britvan8 Бля, охуенно получилось)впервые готовил)",1
"ТО ЛИ ДЕЛО 2012 там я знаю очень много
я почти всё это слушала... пока у меня не появились музыкальные предпочтения лмао",1
@kirlirl Я ИМЕЮ ВВИДУ НЕ ТО ЧТО ТЫ УМРЕШЬ!! А ТО ЧТО КАМБЕК В ТВОЁ ДР БУДЕТ!!😡😡,0
@KasparHey Просто вот слов нет((,0
"девочки, найдите себе кого-то, кто будет смотреть на вас так же, как на меня смотрит филипп киркоров... https://t.co/Yw4FMjrQUw",1
@DoolinVictor -Дурацкий план! - Но вы с нами? -Конечно!,1
ВВ ОБНУЛИЛ РУБЛЬ. ПРОВЕРКИ СЕНАТОРОВ СЛИЛИ. СОЛОВЬЯ ПРОБИЛО ДНО. ЗЭКИ ШЬ... https://t.co/aiIXTFfLwF через @YouTube,0
"Всем привет! Я выиграл в игре Pyatnashki 11.10.2020 14:14:17, очки : 894",1
@dinarasprofile Там персонаж умирает. Какая милота вообще?!,0
"@Sleepy_StudenT @Gagatun Ходил в кино .Такая шляпа)) Много бреда ,феминизма и концовка шляпа полная .",0
"совершенно себе не нравлюсь на фотографиях, НО хотя бы от отражения в зеркале не противно
апгрейд пипл апгрейд",0
@ilovebangtan321 БОЛЬНОЙ МАРГИНАЛ,0
НУ ВСЕ ВСЕМ ПОХВАСТАЛАСЬ БЕГУ ВЫПОЛНЯТЬ ЗАДАНИЯ,1
Дедушка 17.05.2008 ветот день умерла. Ненавижу Май.🥀😔😠 https://t.co/QndLvGSgQy,0
вот вы просыпалась когда надо было уже выходить я бляьб да и я опаздываю пиздец,0
"@romanponomaryov @navalny @DrAnastasy @vigimadi Пономарь, ты опять обхуярился?",0
@Guru6poFQWET Всё нормально,1
"@bistrosportivno Опытный алкоголик, уже знаешь, что сказать, чтоб не заподозрили
Я так говорю, как будто ты это скрываешь",0
"Фермеры в Таиланде выбрасывают фрукты, так как не могут продать их https://t.co/6YMZDYcFw0 #Паттайя #Таиланд #Новости",0
"@AnaiFuckDemon ХВАТИТ, СТОП, ОСТАНОВИСЬ",0
@lychador Удачи 😔✊🏻,1
так странно я очень сильно ждала его буквально полгода назад но сейчас из-за карантина я не чувствую абсолютно никакой радости,0
"@sad_Wilder Оооооууу ты так долго играешь..... Я всего-то 266 дней играю:(((

А что насчёт хроник квестов? Там покупать орбы можно ведь?",1
— Секс? Только в рекреационных целях!,1
и печально то что не кто даже не хочет волноваться переживать и заботится о бо мне 😭,0
Сейчас будет гимн Тэхёна. Крепитесь.,0
@deulicoe фото после секса прекрасны🥺🥺,1
скажите твиттер все еще говняно работает? просто я пока с браузера сижу,0
@ekat7241 куб нет блять пирамида,0
"@BitchesBrian я ебалась до часу ночи, а математичка тварб",0
@FlyingBattery_ опоздал я автобус ((((((((((((((,0
"@moyshasheckel Им не больно , просто я гомофоб , и когда ты меня обвиняешь в нетрадиционной ориентации , то я негодую ! Мойша , успокойся !",0
"@Toppop70155674 @jarnvior А кто он, этот трактирщик?",1
@jaemin_aka_nana Я тебя особенно лю;(,1
@ochkarka это кибербуллинг инфп,0
После вчерашних попрыгушек в vr болит голова. Все-таки полтора часа без перерыва для такого развлечения - многовато.,0
@youniverseB блять геля иди смотри лучше псов,0
"@KukuruzaLeon Круто, всегда чувствовала себя на 11",1
блять как же я люблю бокуто,1
начинаю утро с кружечки бодрящего третьего сайфера 🤘,1
"@alexey0869 @8Wedma Я путешествую много, да и я собачница, коты воняют и своенравны, это не со мной.",0
@bouwgx к-краш....,1
простите но я смеююююсььььь,1
А теперь скажите как остановиться выкладывать сторис своего ебла,0
@thaister_dima Заколебешься подниматься,0
"- самка змеи сожрала самца, пожелавшего с ней спариться
- надеюсь, эта новость на сайте?
- эта новость не на сайте, но в наших сердцах...",0
@min27937750 Жду:),1
"@RufatMA @TRTRussian А причём здесь мы? Вас никто не уважает, даже турки.)",0
"@gonduras1972 Откуда ж такое появилось то . Самый главный распорядитель, ну и ,наверное, самый сильный😂",1
@apsom_ муд ты,0
"@abstruse_cook Бляяяя. Абсолютно не шарю в законах кулинарии и готовлю почти всегда тупо наощупь, но даже для меня выглядит дичайше 🤯",0
@VictorMaclaud Витёк сейчас всё будет в лучшем виде. Лови.,1
New post: У Руперта Гринта родился первенец https://t.co/bJ8rRrulFA,1
@bururbrot О советую обязательно посмотри не пожалеешь😏✨,1
Мой кот слишком булка для этого мира https://t.co/0IStQhKM8K,1
как же НАДОЕЛИ шашлычники https://t.co/OxfAw2xy65,0
"@be_my_insanity да, но не так, как хотелось.",0
@Doctor_Mengele Мои соболезнования...,0
"@7_fing А хз, включили уже)",1
"сначала захвати кофе, а потом весь мир https://t.co/JSxv0sKkPk",1
@nilldremm Хорошо🥺 Пиши обязательно 🥺💛,1
"простите, но считать хмб шЕДЕВРОМ это ну хуйня💖",0
@SergUA63 Радует курс европейских держав Румынии и Молдавии....не зря небесная сотня........,1
@jintoniaa НЕ ЗА ЧТО💞🤧💞🤧💞💞💞💞💞,1
Мохаммед Дауд выпал из строя до конца сезона - травма. https://t.co/t4PeCfViT0,0
@lIl__muna__ @paralelogram_ Что тебе кости то сделали....,0
Очередная ложь Путинской власти вскрылась! Доходы газовых олигархов прев... https://t.co/E8liPkoRpI с помощью @YouTube,0
"Бля, я сегодня что-то приготовила собственными корявыми ручками, и это даже получилось съедобно. Пиздец как так",0
"оставаться смиренным и верным себе и правильно относиться к людям, вы взлетите выше, чем кто-либо может представить.",1
@thelostindivid не сдохла и слава богу,0
"@hola_darinavr А я не хочу навязываться,  как-то так",0
Почти 4 утра. Почему я такой дебил и не могу восстановить режим а,0
"всмысле Эрена съели,,,, ВСМЫСЛЕ БЛЯЬБ",0
"Как хорошо, что ""Папины дочки"" еще показывают на канале СТС LOVE. Это шикарно! 🎀💓💓💓🎀",1
"@letopisi_rus (Потом их всех расстреляли, конечно)",0
помните он ещё сидел с мисой готовил ей всякие вкусняшки моги я тебя люблю,1
Я БОЮСЬ ДЕВОЧКИ ЧТО ДАЛЬШЕ,0
@MoryachokLove 💙Хорошо-хорошо!💙🥺,1
"@Eirin_Sky Ого, поздравляю! Капец как на жизнь может влиять окружающая среда",1
@meduzaproject а гордона повесили уже?,0
"@nikkoscemo Стало интересно теперь, кто есть кто)",1
ух простите что спамлю тут своими промблемами и бе дами с башкой,0
"#ТрясёмИБудемТрясти
Потому что насилие должно прекратится https://t.co/iXMxQfmKCS",0
"сейчас бы рисовать Куними, а не вот эта вот олимпиада по литературе",0
@Sandrrrraaaaa_ Чтоб хомячье не пошло прививаться и им больше досталось,0
@teamnavalny уроды,0
"@tete_chip такой милый смущающийся котенок, боже люблю его 😭",1
"@CBl1qxJEkAI3vvj @meduzaproject Проблема в том, что вообще голосования по такому серьёзному вопросу проходит на пеньке или в багажнике.",0
"ну, как бы... зачем все так усложнять https://t.co/WWjW1PMFYX",0
@vinc3ntfenne1l ахуевшая🙄🙄,0
Редкая сволочь! https://t.co/n5kIx0p9j7,0
Сервисом довольна. https://t.co/XsEKCpSTAR,1
@Not_your_snake поделитесь,1
@burh_ Щото ты слабовато подкатываешь 🙄,0
"Заходи и смотри ⚜Пусичка's прямой эфир в #BIGOLIVE: 44 к план  
https://t.co/TmLbYg7Zfs https://t.co/TGdYZhALm7",1
"Мама:""Я терпеть не могу, когда ты...""
Я:""Не терпи не моги! Пф""",0
"@_ishete Моя мамзель уже смирилась с тем, что я в мужской одежде хожу, ахах.",1
"@Vityzeva Юля, вот кому кому, а вам я бы с удовольствием влепил бы так же, и даже сильнее.",0
"@BTS_twt @baby_kookiiie отвези свою крошку в самый лучший ресторан и покажи ей всю планету, она заслуживает это",1
Бабушке сегодня исполнилось бы 76,0
"@ikracaulfield19 спасибо за взнос в мой мемный фонд
*поклонился*",1
"Владельцы ""Формулы-1"" готовятся, что в 2020 году гонок не будет https://t.co/qAhAe8ZE0R",0
@Larin_178 @DonovskyPetr болеет сейчас без этих признаков,0
просто блять сижу с лицом🙃🙃🙃,0
@Gingerbre_add а ну круто,1
"@Segozavr @navalny Тююю теперь лично, станет маски шить🤣",1
@_puppy_cherry_ @ahaha_fuk Меня не позовут(,0
"Ура! Мной завершено задание ""Любимец горожан"" в игре Big Business HD для iPad!  #ipad #gameinsight #ipadgames",1
@prosto_Shizu Бытовуха 😃,1
@catarhyena ЛУЧШИЙ ЧЕЛ,1
@korean_sakuraa @_Trollhunter_lu @_onion_hater @carrottartlet @fufeeelshmerc @_Naggets Боль,0
@uzeg1 Юүүүү аниа 😍,1
представляете я люблю его так сильно https://t.co/EiMAoSJpRZ,1
"@hachu_buhat бляяять, меня всего день не было",0
сегодня мужики стали несчастными и из ущемили девушки которые матерятся а завтра их ущемит тот факт что девушки дышат,0
ВАЙФАЙ СЛЕТЕЛ УГАДАЙТЕ КТО ПРОЕБАЛ ФИЛЬТР,0
@dasha_hotpotato Буду слать лэйс с крабом ахах,1
топчут нахуй ногами просто мое сердце и полосуют ножом,0
"блять бабушка прислала по почте фен и теперь мать обсуждает с батей его и я буквально удивляюсь каждый раз когда она говорит ""фен"" ахахаха",1
Мои новые обои feat. @_tomato_hater https://t.co/EMwDHqJiDu,1
"Денег на сумку не хватило, зато смотрите, какая юбка и кофта! https://t.co/hs2Vg74HZv",1
"@neko_no_nareta 👀👀👀 Помню начинала смотреть, но тогда я была после код гиаси и не зашло, надо закинуть в лист, спасибо❤️",1
@Naishullere вот так нам и остается дрочить только на бель дельфин...,0
"это прикол какой-то 
нахуя я уже третий раз за ночь просыпаюсь",0
"Господи, бедные мама Хиро и сам Хиро https://t.co/LPzcy0N9ls",0
@Freeradic А вот на счёт этого вы правы. Русских всё меньше.,0
я срала на эту биологию,0
Уроженка России стала женой расчленившего журналистку датчанина https://t.co/uRhWtxOzGn,0
@stayholemenho Просто ты лучший! 😌,1
"@ValSierra69 А потом люди удивляются,  что за пятна на стенах. Оказывается, это слизь от пезд.",0
@Mikheeva_Elena_ Линолиум с мягкой подложкой!...тепло и мягко...,1
"@rambutan_kun @zabuivchivaya Круто, однако 👍 Найс придумали",1
"@Normandinoss @luckyfeodor , ахаха, в голосину заржал.",1
"Чтобы исключить злоупотребления, количество выходов из дома в неделю по отдельным целям будет сокращено. https://t.co/Kn50C6B41U",0
"@emelevskaya @One_ENCLAVE Продукты выдают малоимущим!
У вашей бабушки нет пенсии в 90 лет???",0
"А ещё у меня кончились витамины группы В, а я не успела пропить их курс, чтоб вылечить заеды до конца

Ахуительно",0
"Полезно
https://t.co/jfdBxJ4OPk",1
"Лисовский @priborov ты ли это ?
Как там онкология и кровью искупление на Донбассе ?
Всё попрошайничаешь падаль ? https://t.co/V4icGNapuX",0
@marikhuian Я НЕ ХОЧУ ЭТО СРАВНИВАТЬ,0
@yourragegirl Всио так )) особенно от первой 😍,1
любовь - она как вирус. она может случиться с кем угодно в любое время.,1
учёба высасывает все силы это так отвратительно,0
все пора спать пиздец словила шизу,0
@IRIDESCENT1271 @fix_tix Я НЕ ИЗВРАЩЕНКА!!!! ВО МНЕ НИЧЕГО ИЗВРАЩЁННОГО НЕТ!!!,0
@zhuravleva Ездовая мощь в четырех белых лапах 💪💪💪💪,1
"@hamunaptraaa Блять, и не говори 🤬",0
"блять твиттер ты там охуел откуда звук при уведомлениях....?
как это выключить",0
"@m_ultiplicity Дарова, крутая кофта",1
"я смотрю как падает снег на твои плеееечи 
как безупрееечен сегодняшний веееечер",1
"@BudnikMasha Напишу, что ты милая булочка♥️",1
@ucan_not Ну ладно давай я с тобой поболтаю пока ты не захочешь спать😤,1
Крутые мужики https://t.co/PMMMvwz8NU,1
"@jiminsbby7 Ебать у тебя английский щас два ночи, ебанутся просто, а у меня просто бессоница)",0
@iljksm_ выходи за меня 🥰 я тоже люблю этот суп!!!,1
@riyukohai я хочу шарить за нен привет😔,0
"@fck_mf Короче я в расстройстве чувств ( Было 32к уже 22к, ибо хуета какая-то (",0
Реально думаю уйти за свой счёт потому что у меня нет денег на проезд до работы #дерматозоидныйбред,0
@yyonndt Это..не совсем удобно).,0
"@khamzasharipkul Да, Путин народ российский кинул по полной!",0
@_maisumi_ МУР мур мур ♥️♥️♥️,1
лрт ПЛИЗ ЭТО ЛУЧШЕЕ,1
@ottersdeservetw Химия это жепа,0
"Короче,  он решил завтра после обеда позвонить 😂😂😂🤣🤣🤣",1
"Уф, вот это был выпад😀 я не могу сформулировать это достаточно хорошо сейчас ибо я снова словила солнечный уебак но хаха похуй",1
"нога затекла, а я боюсь менять положение аааааааааааааа",0
Хочется сказать @kyivski_kotik @kristinaavasina @machhete и @AndreykoPhoto спасибо за веру в меня! https://t.co/SaKetTjM1v,1
трудно найти более ненавистный всем нормальным болельщикам клуб чем #зенит,0
@EchoMskNews Это ж что будет осенью ?,0
@SirDicksalot3 @Siless_Kan блять ГАЙЗ уберите хотя бы Ангелину из копии,0
"Джемин кажется таким * если честно..
 Не знаю как мне такое в голову приходит 😧",0
@kallas03 там еще ТАКАЯ МУЗЫКААЗКЩВДАЗАЖЖСАЗЗААААААААААВПП  ААК ЖЕ Я ЛЮБЛЮ ДИЛ БОГИНЯ ВСЕМОГУЩАЯ,1
@_frugasm Ахахахахахахаха 😂😂😂😂😂😂😂,1
@tattyvampire девочка с. работы😭😭😭😭,0
"@mozgolom72 Вам, всего хорошего ✊✊✊",1
"ещё раз сука кто-то напишет строхайм и я разнесу всем ебала. или штрохейм.
он
ШТРОХАЙМ",0
@chocodua доброе👩‍❤️‍💋‍👩,1
"@Stasyanka88 Всего десять? Ты что, монашка?",0
"Хорошая книга, прям очень понравилась https://t.co/0ePYJirylL",1
"сидел со своими проблемами с башкой и создавал вокруг себя иллюзию прекрасного мира
зачем и нахуя не понятно",0
"Я все понимаю, банчан и уджин это хорошо,но....а можно мне моего мальчика на ручки 🤲🏻 пж 🥺🤙🏻",1
@ygadoptme @gvnpps обе замолчите пиявки приставучие https://t.co/ezJWNpaQnq,0
"@Katerina9887 @pledis_17 ого, у тебя классно получается фотографировать!! первая просто- вау
@pledis_17 #SEVENTEEN #세븐틴",1
@EPoeban мне ещё очень нравится клип!,1
@_Schnei_ Ошейник👀,1
За взятку сотруднику ФСБ кузбассовец заплатил два миллиона рублей штрафа | Кемеровская область | ФедералПресс https://t.co/TfnPyrQQwT,0
@starrymoonnn пассивная агрессия на софт людей,0
"@kapralushka Спасибо за совет
Учту
Надеюсь мне понравится всё))",1
@shineepineeo Я обязательно справлюсь ✊✊✊,1
@odinokaya_omega Мне пишет что нужно действующую почту😭😭я не знаю что это значит 😭😭у меня даже моя почта не работает 😭😭,0
пиздец холодно,0
Помойму я вкрашилась в Чимина🤧 https://t.co/t2uZTS7NH2,1
ау в котором я люблб себя,1
"галя, подай                              ГАЛЯ 
мне, пожалуйста,                  ХЛЕБ
хлеб https://t.co/zuojNCxqHY",1
"У подъезда скорая. Говорят, кто-то умер. 
Надеюсь, это не я...",0
"Разучите меня постоянно писать первой.
Но научите забывать общение с человеком которое не продлилось и дня",0
"@365data_rvk Зюганов - старенький, забыл про истоки и предтечи.",0
@simpatiaNadine @YuriS63238636 Прастити! Был неправ. Погорячился! 😂😂😂✊,1
"Мне мой мужик не дарит цветы,потому что его нет 
А ваш?",0
"интересно. и очень тру.
только я гипотоник и от своего гнева мёрзну. https://t.co/FplHCZY40K",0
"Какого хуя на улице -20
Я не согласна с таким прогнозом",0
@andy_andy____ Это вообще было бы СУПЕР!),1
"Вечер, сидеть в машине и реветь. Но нельзя. Реснички новые.",0
я понимаю что у многих гормоны заиграли после дженерейшенз но это не значит что можно писать все эти отвратительные хорни твиты,0
@white_kitsu__ Агаа.....надеюсь за нас поставят свечки...а на надгробии будет «умерли из-за пиздец каких блять ахуенных скз»,0
ебаные тренировки идите нахуй❤️,0
"С Днём Рождения ❤️ @maks_maksimys_  🎂 ❤️💐будь счастлива, красотка 🦊l❤️❤️❤️",1
как же грустно наблюдать как человек к тебе остывает(или уже остыл) из-за твоих ошибок и тупости)) бля,0
"@_seven__eleven все в порядке, ты не должна извиняться, я просто удивилась и посмеялась",1
"Смотрел на звезды, лёжа на коленях любимого человека",1
"Я не спала всю ночь.

Мои глаза забыли как видеть, но я все еще держусь.",0
"А ты оказывается иногда, очень редко, но всё же думаешь обо мне…",1
"Не успела встать, а уже заебалась, впрочем ничего нового",0
@ZapasnoyZapoy Выпей горячего чая и согрей ручки надеюсь что ты не заболеешь😳😳😳,1
@lunnaychtototan Доходяжка,0
КамАЗ с молоком неудачно развернуло под Белгородом https://t.co/zWOUsWJwTv,0
@_allfather Лучшее что я читала за последнее время,1
@littlebadlilith да когда же ты угомонишься https://t.co/JmXi9jgpz0,0
"Друг выдал: пластмассовые кегли - это аццкие игрушки; в детстве они у всех были, и никто не знал, что с ними делать",1
"завтра гпоф, ура, империя зла",1
"держать никто не будет, нормальные переживают за свой зад",0
@mmtev Давать женщине прическу аниме мамы это обречение на смерть!,0
@meowziko @nunjje ЧЕ СКАЗАЛ?,0
"@orangezaraza При всей любви к тебе, да",1
@CEKC_C_TOCTEPOM Фото просто казкове! ❤️,1
@minhyukkee @diiiiiii_00001 не буду я вести паблик,0
@maririlish Он такой драгоценный котёночек 😣😣😣,1
"Сходила в магазин, теперь кружится голова, замечательно",0
@lelleeleee блин ты че заболела?,0
@AnasteishaPegas ты сумасшествие с первого взгляда😈😈😈,1
@Bipolyar_ochka_ @adri_satan_ Именно ;),1
@gidreammirror Она врет,0
@uminashimi ЭТО ТАК МИЛО МНЕ ЭТО НРАВИТСЯ АХАХАХАХАХ вау это забавно🤭🤭🤭,1
"@PureEvilValera @hey_im_young16 Газ теперь не для детей, пусть едят хлеб",0
"@ananasbisquit пошто так грустно то, ааа..",0
Так почему они занижают мне оценки и относятся хуже чем к чуваку которого на второй год оставляли? Объясните мне что я делаю не так?,0
"За продажу снюса ввели штраф до 200 000 рублей  
https://t.co/5LujH7REwb https://t.co/3CLs7YQ10x",0
"@SHOUTA_XEH Это ты уже настолько видишь себя за все
Что думаешь, что никто не даёт повода
Просто так прыщ на жопе не вылезет солнц 
Никогда",0
Я так устала. Слишком сильно. И морально тоже.,0
@aksioman Я опять не люблю тебя матерно!,0
"я надеюсь, что не поникну вновь столь скоротечно.",0
"«Не понимаю, как это можно пережить?»: в Киеве 30-летний мужчина стал жертвой коронавируса   —  Ретвит √
https://t.co/Dvb9USnaaB",0
однажды мне не приснилось как я словила истерику перерастающую в какой-то ебанный психоз и вселенная схлопнулась,0
"@bbyyoongi_twt Доброе утро💖🌿
Выспалась
Да
Прекрасного дня и настроения💓💫",1
@M7dFvbfgKtVssLJ И те и те вкусные🤤,1
@ch3rryky0in аааа 😭 ну тогда попозже,0
